run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.train_loss,metrics.test_acc,metrics.train_time,metrics.val_acc,metrics.test_loss,metrics.train_acc,metrics.avg_time,metrics.val_loss,metrics.best_acc,params.interpolation,params.model,params.kernel_size,params.lr,params.evaluation,params.data,params.seed,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit,tags.mlflow.source.type
07ad5fe6368a4b71a77a3cea033c03a2,7,FINISHED,./mlruns/07ad5fe6368a4b71a77a3cea033c03a2/artifacts,2022-08-01 19:22:55.193000+00:00,2022-08-01 19:23:09.612000+00:00,0.0249854895907143,17.79513888888889,0.1127407033927738,98.4375,7.118730190727446,100.0,0.1647927306359634,0.0628677675914433,98.4375,bicubic,standard,7,0.001,1,emoji,20,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
a24e2d76c6044ee7a5fa7394bd3bf7ed,7,FINISHED,./mlruns/a24e2d76c6044ee7a5fa7394bd3bf7ed/artifacts,2022-08-01 19:22:35.162000+00:00,2022-08-01 19:22:50.497000+00:00,0.0115011699898685,21.09375,0.1142741497606039,98.95833333333331,8.276323278745016,100.0,0.1540971071416035,0.0374378762207925,99.47916666666669,bicubic,standard,7,0.001,1,emoji,19,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
1f7a2b6321ef47d39535f89c5bd6f24f,7,FINISHED,./mlruns/1f7a2b6321ef47d39535f89c5bd6f24f/artifacts,2022-08-01 19:22:13.545000+00:00,2022-08-01 19:22:29.790000+00:00,0.0180485637780899,16.57986111111111,0.1180773950181901,99.13194444444444,6.234113196531932,100.0,0.1568646512036635,0.0364532645714158,99.65277777777776,bicubic,standard,7,0.001,1,emoji,18,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
a2560f6ee878416f9fcf8f31c04b9be4,7,FINISHED,./mlruns/a2560f6ee878416f9fcf8f31c04b9be4/artifacts,2022-08-01 19:21:51.351000+00:00,2022-08-01 19:22:09.074000+00:00,0.013019229660535,22.39583333333333,0.1126652318052947,98.78472222222224,8.585211025344002,100.0,0.14667667032112,0.0380252126293877,99.30555555555556,bicubic,standard,7,0.001,1,emoji,17,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
4dbb231b354e40638adee2480db57933,7,FINISHED,./mlruns/4dbb231b354e40638adee2480db57933/artifacts,2022-08-01 19:21:28.361000+00:00,2022-08-01 19:21:47.039000+00:00,0.0078493711512742,20.572916666666668,0.1140067232772708,99.30555555555556,8.051149706045786,100.0,0.157658404070669,0.0271738112658365,99.47916666666669,bicubic,standard,7,0.001,1,emoji,16,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
8d045e1b7e2a4390a5fc0ba5282886ab,7,FINISHED,./mlruns/8d045e1b7e2a4390a5fc0ba5282886ab/artifacts,2022-08-01 19:21:09.489000+00:00,2022-08-01 19:21:23.711000+00:00,0.0185327013799299,16.927083333333332,0.1158447600901126,98.95833333333331,6.585507306787703,100.0,0.157991354202386,0.0450143399648368,99.13194444444444,bicubic,standard,7,0.001,1,emoji,15,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
68b6f6ceba0649dabe83bf990399801a,7,FINISHED,./mlruns/68b6f6ceba0649dabe83bf990399801a/artifacts,2022-08-01 19:20:49.498000+00:00,2022-08-01 19:21:05.174000+00:00,0.0168313071933678,17.36111111111111,0.113996623083949,98.95833333333331,9.134118848376804,99.82638888888889,0.1550321479638417,0.0465290768253099,99.47916666666669,bicubic,standard,7,0.001,1,emoji,14,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
b2e1c4dcc6314aa699def8a414d49cc8,7,FINISHED,./mlruns/b2e1c4dcc6314aa699def8a414d49cc8/artifacts,2022-08-01 19:20:25.301000+00:00,2022-08-01 19:20:45.337000+00:00,0.0100905829393822,19.70486111111111,0.1129068699665367,98.78472222222224,10.199680580033196,100.0,0.1415187408449128,0.0454750656499527,98.95833333333331,bicubic,standard,7,0.001,1,emoji,13,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
087589a7f1254b8a906043fdaebf33ee,7,FINISHED,./mlruns/087589a7f1254b8a906043fdaebf33ee/artifacts,2022-08-01 19:20:04.699000+00:00,2022-08-01 19:20:20.715000+00:00,0.0155872209062282,21.52777777777778,0.1118233068846166,99.65277777777776,6.968443966574139,100.0,0.1520821023525463,0.0383055123578136,99.65277777777776,bicubic,standard,7,0.001,1,emoji,12,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
84dc9e5ff7264d3ab9971cbc86347e5c,7,FINISHED,./mlruns/84dc9e5ff7264d3ab9971cbc86347e5c/artifacts,2022-08-01 19:19:44.247000+00:00,2022-08-01 19:20:00.453000+00:00,0.0121134011941548,19.35763888888889,0.113615573849529,99.82638888888889,6.875578555795881,100.0,0.1643233721948821,0.0328543263409907,99.82638888888889,bicubic,standard,7,0.001,1,emoji,11,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
584646072db7494e8269406a71b10406,7,FINISHED,./mlruns/584646072db7494e8269406a71b10406/artifacts,2022-08-01 19:19:18.065000+00:00,2022-08-01 19:19:39.852000+00:00,0.0039908753759745,17.274305555555557,0.1143315699882805,99.30555555555556,10.26204393307368,100.0,0.1424426011812801,0.0295672941978813,99.30555555555556,bicubic,standard,7,0.001,1,emoji,10,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
